date,p_R,V_R,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T
2014-02-01,3.08875773068556,3988700.171,3495895.0314574777,3372693.746571847,3249492.4616862163,,-0.5434234259666983,-0.5547120941982164,-0.6040187148657551,-0.5490677600824574,-0.6040187148657551
2014-03-01,2.88610575008792,3916339.695,3464220.874478517,3351191.1693481463,3238161.464217776,,-0.5474930811634229,0.12477732378742072,-0.6837547568717579,-0.21135787868800107,-0.6837547568717579
2014-04-01,2.61002012827356,3926597.189,3516657.2810435044,3414172.304054381,3311687.327065257,,-0.5700207177661181,0.08915857156489232,-0.7638906073441695,-0.24043107310061287,-0.7638906073441695
2014-05-01,2.55487751147178,3888042.159,3490703.2999726683,3391368.5852158354,3292033.870459003,,-0.6738849212357314,-0.20847991389481024,-0.9825530546710485,-0.4411824175652708,-0.9825530546710485
2014-06-01,2.2750932766175,3735926.602,3395943.3422341333,3310947.5272926665,3225951.7123512,,-0.6006188215085271,0.1534457331700614,-1.0987247132537894,-0.22358654416923285,-1.0987247132537894
2014-07-01,2.15695472557199,3654089.247,3338821.044240862,3260003.993551078,3181186.9428612934,,-0.6480026413729677,-0.07481684403156608,-0.9980938760218212,-0.3614097427022669,-0.9980938760218212
2014-08-01,1.99076393707155,3673788.071,3381242.278832382,3308105.830790477,3234969.382748573,,-0.732357520919095,0.49304131657116085,-0.8416669617877703,-0.11965810217396708,-0.8416669617877703
2014-09-01,1.84926476787436,3722579.78,3447218.3546897806,3378377.9983622255,3309537.642034671,,-0.62174938365635,1.65949972445174,-0.842483719495817,0.518875170397695,-0.842483719495817
2014-10-01,1.6893827901523,3693380.925,3443799.5581131284,3381404.2163914107,3319008.874669693,,-0.8250972724476795,0.2501583689871106,-0.24999929562208947,-0.2874694517302845,-0.24999929562208947
2014-11-01,1.61676565245274,3695703.325,3456699.877099385,3396949.0151242306,3337198.153149077,,-0.7540981603397692,2.806262273246938,-0.8474345652240802,1.0260820564535846,-0.8474345652240802
2014-12-01,1.44647590501225,3904180.083042,3678287.986284041,3621814.962094551,3565341.9379050615,,-0.7813807011078987,0.9910105174002236,-0.47450685985571817,0.10481490814616246,-0.47450685985571817
2015-01-01,1.26571503227611,4005191.020403,3802413.8011365454,3751719.496319932,3701025.191503318,,-1.0591675680919739,-0.3151154751820548,-0.10859896166095746,-0.6871415216370144,-0.10859896166095746
2015-02-01,1.20888002432769,3981544.240137,3789015.868221856,3740883.7752430704,3692751.6822642847,,-1.0154394255085086,0.18757982789173366,-0.5240977591863213,-0.4139297988083875,-0.5240977591863213
2015-03-01,0.950588831402085,4170002.597302,4011444.281465481,3971804.7025063513,3932165.123547222,,-1.0146601135960929,0.5401689648223761,-0.6641075750262748,-0.2372455743868584,-0.6641075750262748
2015-04-01,0.849814081632761,4198547.649489,4055828.2528913254,4020148.4037419064,3984468.554592488,,-1.0605435246047283,-0.2552718423356435,-0.8329107859849241,-0.6579076834701859,-0.8329107859849241
2015-05-01,1.33011274292874,4277466.966150999,4049886.4333856315,3992991.30019429,3936096.167002948,,-0.8373662562868549,0.42943475541151876,-0.8507964447313175,-0.20396575043766807,-0.8507964447313175
2015-06-01,1.65945473225937,4392402.528617,4100842.8021329404,4027952.8705119253,3955062.93889091,,-0.7303760986217018,0.9259275434468335,-0.7189020083104853,0.09777572241256582,-0.7189020083104853
2015-07-01,1.52966056724605,4473680.169612001,4199951.6837749565,4131519.562315696,4063087.440856435,,-0.7224302827785064,-0.10531624939279366,-0.7154193358587475,-0.41387326608565,-0.7154193358587475
2015-08-01,1.38766695750168,4576174.136244999,4322165.91061936,4258663.85421295,4195161.7978065405,,-0.8526961473584984,-0.07451466755568677,-0.054638848182350486,-0.4636054074570926,-0.054638848182350486
2015-09-01,1.47989808053635,4631877.033284,4357688.796050505,4289141.7367421305,4220594.677433756,,-0.8132944767317607,-0.8711977976613686,0.5893647090855517,-0.8422461371965646,0.5893647090855517
2015-10-01,1.20240141361243,4718712.732597,4491761.258192776,4435023.38959172,4378285.520990663,,-0.8659355588938661,-0.008311038950286754,-0.40025594434567346,-0.4371232989220764,-0.40025594434567346
2015-11-01,1.1537191796848,4838534.495522,4615242.09355999,4559418.993069488,4503595.892578985,,-0.6629777778459575,0.8364893514495938,-0.4750649030783454,0.08675578680181817,-0.4750649030783454
2015-12-01,1.19178912943303,4863578.449151,4631724.052117283,4573760.452858854,4515796.853600425,,-0.6514978509242538,-0.29379224244128876,-0.2370827665772946,-0.4726450466827713,-0.2370827665772946
2016-01-01,1.11450059178444,4964828.731613001,4743496.549233357,4688163.503638447,4632830.458043536,,-0.6317619442488658,-1.0609417751017955,0.5079649033057978,-0.8463518596753307,0.5079649033057978
2016-02-01,1.04183095663421,5138011.958384,4923894.361831951,4870364.962693939,4816835.563555927,,-0.7821668777335004,-1.1553405100853342,0.34975776147491267,-0.9687536939094172,0.34975776147491267
2016-03-01,0.930695301153468,5131987.484650999,4940934.819149276,4893171.652773845,4845408.486398414,,-0.6816048937167665,-0.5352410007422629,-0.5253576371270358,-0.6084229472295146,-0.5253576371270358
2016-04-01,0.960151858445288,5284933.48601,5081959.937675911,5031216.550592388,4980473.163508866,,-0.7309826355216321,-1.1268558342144075,-0.727318301366448,-0.9289192348680197,-0.727318301366448
2016-05-01,0.972331397375095,5438140.259668999,5226633.278956771,5173756.533778713,5120879.788600656,,-0.6916868198020152,-0.21189671365511137,-0.6531216154637989,-0.45179176672856325,-0.6531216154637989
